API Number,Operator,Well Name,Well Number,Northing,Easting,Well Status,Class,Total Depth,Datum Elevation,Datum Type,State,County,Country,Field,Basin,Lease Name,Ground Elevation,Plugback Depth,Spud Date,Completion Date,Common Well Name,Legal Survey Type,Location,Geog. Proj.
490251063500,U.S. DOE,NPR-3,34-SX-14,948902.8,805814.5,PR,O,855,5236,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5232,797,1978-04-25,4/27/78,34-SX-14,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 14,"All Coordinates in Wyoming East Central State Plane, NAD 2332"
490251063600,U.S. DOE,NPR-3,43-SX-14,949513.8,806372.7,PR,O,890,5221,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5217,869,1978-04-27,5/2/78,43-SX-14,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 14,"All Coordinates in Wyoming East Central State Plane, NAD 2333"
490251063700,U.S. DOE,NPR-3,62-S-15,949968.5,802568.4,PR,O,626,5250,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5246,,1978-06-07,,62-S-15,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 15,"All Coordinates in Wyoming East Central State Plane, NAD 2334"
490251063800,U.S. DOE,NPR-3,63-S-15,949289.6,802586.9,PR,O,700,5269,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5265,,1978-06-09,,63-S-15,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 15,"All Coordinates in Wyoming East Central State Plane, NAD 2335"
490251063900,U.S. DOE,NPR-3,81-SX-15,950683.1,803809.6,PR,O,636,5267,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5263,,1978-06-02,,81-SX-15,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 15,"All Coordinates in Wyoming East Central State Plane, NAD 2336"
490251064000,U.S. DOE,NPR-3,84-SX-15,948681.2,803738.6,PR,O,725,5251,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5247,,1978-05-14,,84-SX-15,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 15,"All Coordinates in Wyoming East Central State Plane, NAD 2337"
490251064100,U.S. DOE,NPR-3,15-ShX-27,968706.4,798867.3,PA,,2450,5072,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5062,670,1978-06-05,6/9/78,15-SHX-27,CONGRESS,TWP: 39 N - Range: 78 W - Sec. 27,"All Coordinates in Wyoming East Central State Plane, NAD 2338"
490251064200,U.S. DOE,NPR-3,12-AX-28,970409.3,793473,PA,I,2911,5000,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,4990,,1978-05-27,,12-AX-28,CONGRESS,TWP: 39 N - Range: 78 W - Sec. 28,"All Coordinates in Wyoming East Central State Plane, NAD 2339"
490251064300,Mammoth Production,NPR-3,403-A-28,967577.3,798227.9,PA,,2923,5060,DF,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,0,,1923-06-26,,403-A-28,CONGRESS,TWP: 39 N - Range: 78 W - Sec. 28,"All Coordinates in Wyoming East Central State Plane, NAD 2340"
490251064400,Mammoth Production,NPR-3,405-A-28,968165.9,798229.3,PA,,2934,5049,GL,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5049,,1923-12-07,,405-A-28,CONGRESS,TWP: 39 N - Range: 78 W - Sec. 28,"All Coordinates in Wyoming East Central State Plane, NAD 2341"
490251064500,U.S. DOE,NPR-3,14-AX-28,969241.9,793595.5,PA,I,2957,5042,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5032,,1978-05-13,,14-AX-28,CONGRESS,TWP: 39 N - Range: 78 W - Sec. 28,"All Coordinates in Wyoming East Central State Plane, NAD 2342"
490251064600,U.S. DOE,NPR-3,64-AX-29,969402.5,791714.2,PA,O,2952,4993,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,4983,,1978-04-05,,64-AX-29,CONGRESS,TWP: 39 N - Range: 78 W - Sec. 29,"All Coordinates in Wyoming East Central State Plane, NAD 2343"
490251064800,U.S. DOE,NPR-3,47-S-10,951954.6,801193.6,PR,O,513,5204,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5200,,1978-06-14,,47-S-10,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 10,"All Coordinates in Wyoming East Central State Plane, NAD 2344"
490251064900,U.S. DOE,NPR-3,77-ShX-10,951812.2,802895.5,PR,O,2358,5220,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5210,,1978-06-22,,77-SHX-10,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 10,"All Coordinates in Wyoming East Central State Plane, NAD 2345"
490251065000,U.S. DOE,NPR-3,12-S-14,950023.2,804498.2,PR,O,638,5247,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5237,629,1978-06-20,6/22/78,12-S-14,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 14,"All Coordinates in Wyoming East Central State Plane, NAD 2346"
490251065100,U.S. DOE,NPR-3,76-SX-10,952545.1,803155.8,PR,O,490,5189,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5185,,1978-06-18,,76-SX-10,CONGRESS,TWP: 38  N - Range: 78 W - Sec. 10 ,"All Coordinates in Wyoming East Central State Plane, NAD 2347"
490251065200,U.S. DOE,NPR-3,41-SX-10,955750,801082,PR,O,510,5239,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5235,,1978-06-24,,41-SX-10,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 10,"All Coordinates in Wyoming East Central State Plane, NAD 2348"
490251065300,U.S. DOE,NPR-3,32-SX-10,955197,800555.2,PR,O,574,5243,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5239,,1978-06-26,,32-SX-10,CONGRESS,TWP: 38  N - Range: 78 W - Sec. 10 ,"All Coordinates in Wyoming East Central State Plane, NAD 2349"
490251065400,U.S. DOE,NPR-3,21-SX-10,955744.1,799770.6,PA,,650,5257,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5253,,1978-07-02,,21-SX-10,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 10,"All Coordinates in Wyoming East Central State Plane, NAD 2350"
490251065600,U.S. DOE,NPR-3,22-S-10,955118.3,799792.9,PA,,666,5267,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5263,,1978-07-10,,22-S-10,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 10,"All Coordinates in Wyoming East Central State Plane, NAD 2351"
490251065700,U.S. DOE,NPR-3,42-S-10,955098.6,801107.4,PR,O,513,5208,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5204,,1978-07-14,,42-S-10,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 10,"All Coordinates in Wyoming East Central State Plane, NAD 2352"
490251065800,U.S. DOE,NPR-3,34-SX-10,953771.9,800363,PR,O,620,5248,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5244,,1978-06-22,,34-SX-10,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 10,"All Coordinates in Wyoming East Central State Plane, NAD 2353"
490251065900,U.S. DOE,NPR-3,16-AX-21,973082.6,793349.6,PA,I,2875,5003,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,4993,,1978-07-11,,16-AX-21,CONGRESS,TWP: 39 N - Range: 78 W - Sec. 21,"All Coordinates in Wyoming East Central State Plane, NAD 2354"
490251066000,U.S. DOE,NPR-3,63-ShX-23,944057.1,807737,PA,,3299,5368,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5358,,1978-06-28,,63-SHX-23,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 23,"All Coordinates in Wyoming East Central State Plane, NAD 2355"
490251066200,U.S. DOE,NPR-3,36-SX-3,957690,800135,PR,O,524,5220,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5216,,1978-07-08,,36-SX-3,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 3 ,"All Coordinates in Wyoming East Central State Plane, NAD 2356"
490251066300,U.S. DOE,NPR-3,38-S-3,956481,800435.5,PR,O,530,5242,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5238,,1978-06-28,,38-S-3,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 3 ,"All Coordinates in Wyoming East Central State Plane, NAD 2357"
490251066400,U.S. DOE,NPR-3,47-SX-3,957184.8,801133.4,PR,O,460,5206,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5202,,1978-07-05,,47-SX-3,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 2 ,"All Coordinates in Wyoming East Central State Plane, NAD 2358"
490251066500,U.S. DOE,NPR-3,28-S-3,956370.2,799770.2,PA,O,636,5268,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5264,,1978-06-30,,28-S-3,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 3 ,"All Coordinates in Wyoming East Central State Plane, NAD 2359"
490251066600,U.S. DOE,NPR-3,34-SX-3,959010.7,800228.5,PR,O,507,5213,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5209,,1978-07-12,,34-SX-3,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 3 ,"All Coordinates in Wyoming East Central State Plane, NAD 2360"
490251066700,U.S. DOE,NPR-3,22-SX-3,960286.3,799774.5,PR,O,576,5197,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5193,,1978-07-16,,22-SX-3,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 3 ,"All Coordinates in Wyoming East Central State Plane, NAD 2361"
490251066800,U.S. DOE,NPR-3,63-SX-10,954548.4,802262.7,PA,O,432,5190,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5186,,1978-02-08,,63-SX-10,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 10,"All Coordinates in Wyoming East Central State Plane, NAD 2362"
490251066900,Mammoth Production,NPR-3,403-Sh-33,963526.4,797075.5,PR,O,2076,5142.92,GL,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5142.92,,1923-08-19,9/9/23,403-SH-33,CONGRESS,TWP: 39 N - Range: 78 W - Sec. 33,"All Coordinates in Wyoming East Central State Plane, NAD 2363"
490251067000,U.S. DOE,NPR-3,12-SX-3,960475.2,799040.1,PR,O,571,5195,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5191,,1978-07-28,,12-SX-3,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 3 ,"All Coordinates in Wyoming East Central State Plane, NAD 2364"
490251067100,U.S. DOE,NPR-3,21-S-3,960944.6,799652.9,PA,,573,5207,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5203,,1978-07-24,,21-S-3,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 3 ,"All Coordinates in Wyoming East Central State Plane, NAD 2365"
490251067200,U.S. DOE,NPR-3,32-SX-3,960373.5,800280.8,PR,O,530,5183,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5179,,1978-07-18,,32-SX-3,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 3 ,"All Coordinates in Wyoming East Central State Plane, NAD 2366"
490251067300,U.S. DOE,NPR-3,72-S-15,949989.8,803198.6,PR,O,612,5242,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5238,,1978-07-20,,72-S-15,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 15,"All Coordinates in Wyoming East Central State Plane, NAD 2367"
490251067400,U.S. DOE,NPR-3,14-AX-21,974295,793670.8,PA,I,2858,4998,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,4988,,1978-07-18,,14-AX-21,CONGRESS,TWP: 39  N - Range: 78 W - Sec. 21 ,"All Coordinates in Wyoming East Central State Plane, NAD 2368"
490251067500,U.S. DOE,NPR-3,23-SX-3,959684.5,799569.2,PR,O,540,5191,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5187,,1978-07-26,,23-SX-3,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 3 ,"All Coordinates in Wyoming East Central State Plane, NAD 2369"
490251067600,U.S. DOE,NPR-3,82-SX-4,960265.8,798655,PR,O,606,5185,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5181,565,1978-07-30,8/1/78,82-SX-4,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 4 ,"All Coordinates in Wyoming East Central State Plane, NAD 2370"
490251067700,U.S. DOE,NPR-3,83-SX-4,959717.3,798524.9,PA,,590,5204,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5200,565,1978-08-01,8/2/78,83-SX-4,CONGRESS,TWP: 38  N - Range: 78 W - Sec. 4  ,"All Coordinates in Wyoming East Central State Plane, NAD 2371"
490251067800,U.S. DOE,NPR-3,87-AX-20,972577,792979.6,PR,O,2832,5007,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,4997,,1978-07-27,,87-AX-20,CONGRESS,TWP: 39 N - Range: 78 W - Sec. 20,"All Coordinates in Wyoming East Central State Plane, NAD 2372"
490251067900,U.S. DOE,NPR-3,22-AX-21,976086.9,793777.2,PA,O,2847,4989,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,4979,,1978-08-03,,22-AX-21,CONGRESS,TWP: 39  N - Range: 78 W - Sec. 21 ,"All Coordinates in Wyoming East Central State Plane, NAD 2373"
490251068000,U.S. DOE,NPR-3,88-S-33,961558.3,798330.3,PA,,590,5150,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5146,,1978-08-03,8/4/78,88-S-33,CONGRESS,TWP: 39 N - Range: 78 W - Sec. 33,"All Coordinates in Wyoming East Central State Plane, NAD 2374"
490251068100,U.S. DOE,NPR-3,18-SX-34,961673.4,799160.9,PA,O,606,5163,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5159,,1978-08-09,,18-SX-34,CONGRESS,TWP: 39 N - Range: 78 W - Sec. 34,"All Coordinates in Wyoming East Central State Plane, NAD 2375"
490251068200,U.S. DOE,NPR-3,28-S-34,961589.2,799681.2,PA,O,570,5195,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5191,,1978-08-05,,28-S-34,CONGRESS,TWP: 39 N - Range: 78 W - Sec. 34,"All Coordinates in Wyoming East Central State Plane, NAD 2376"
490251068300,U.S. DOE,NPR-3,38-S-34,961603.6,800316.6,PR,O,632,5217,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5213,,1978-08-07,,38-S-34,CONGRESS,TWP: 39 N - Range: 78 W - Sec. 34,"All Coordinates in Wyoming East Central State Plane, NAD 2377"
490251068400,U.S. DOE,NPR-3,66-SX-34,962970.8,802372.1,PR,O,675,5082,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5078,,1978-08-11,,66-SX-34,CONGRESS,TWP: 39 N - Range: 78 W - Sec. 34,"All Coordinates in Wyoming East Central State Plane, NAD 2378"
490251068600,U.S. DOE,NPR-3,51-TX-33,966095,796147.3,PR,O,3168,5133,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5123,,1978-03-20,4/3/78,51-TX-33,CONGRESS,TWP: 39  N - Range: 78 W - Sec. 33 ,"All Coordinates in Wyoming East Central State Plane, NAD 2379"
490251068700,Mammoth Production,NPR-3,101-Sh-33,964135,796408.5,PR,O,1922,5153.51,GL,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5153.51,1921,1923-06-03,6/27/23,101-SH-33,CONGRESS,TWP: 39 N - Range: 78 W - Sec. 33,"All Coordinates in Wyoming East Central State Plane, NAD 2380"
490251068800,U.S. DOE,NPR-3,24-SX-3,959038.2,799810.5,PR,O,538,5204,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5200,,1978-09-25,,24-SX-3,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 3 ,"All Coordinates in Wyoming East Central State Plane, NAD 2381"
490251068900,U.S. DOE,NPR-3,25-SX-3,958433.1,799739.5,PR,O,616,5253,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5249,,1978-09-27,,25-SX-3,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 3 ,"All Coordinates in Wyoming East Central State Plane, NAD 2382"
490251069000,U.S. DOE,NPR-3,54-SX-3-FP,958846.1,801680.4,PR,O,510,5172,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5168,,1978-09-21,,54-SX-3-FP,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 3 ,"All Coordinates in Wyoming East Central State Plane, NAD 2383"
490251069100,U.S. DOE,NPR-3,72-SX-3,960394.2,802881.2,PR,O,635,5159,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5155,,1978-09-23,,72-SX-3,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 3 ,"All Coordinates in Wyoming East Central State Plane, NAD 2384"
490251069200,U.S. DOE,NPR-3,76-AX-20,973113.4,791992.7,PA,I,2854,5062,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5052,,1978-08-16,,76-AX-20,CONGRESS,TWP: 39  N - Range: 78 W - Sec. 20 ,"All Coordinates in Wyoming East Central State Plane, NAD 2385"
490251069300,U.S. DOE,NPR-3,12-AX-21,975571.6,793442.6,PA,I,2810,4998,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,4988,,1978-08-09,,12-AX-21,CONGRESS,TWP: 39  N - Range: 78 W - Sec. 21 ,"All Coordinates in Wyoming East Central State Plane, NAD 2386"
490251069400,U.S. DOE,NPR-3,67-SX-27,967584.5,802463.1,PA,O,728,5031,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5027,697,1978-09-12,9/16/78,67-SX-27,CONGRESS,TWP: 39  N - Range: 78 W - Sec. 27 ,"All Coordinates in Wyoming East Central State Plane, NAD 2387"
490251069500,U.S. DOE,NPR-3,68-S-27,966905,802358.4,PA,O,825,5036,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5032,789.17,1978-09-10,9/11/78,68-S-27,CONGRESS,TWP: 39  N - Range: 78 W - Sec. 27 ,"All Coordinates in Wyoming East Central State Plane, NAD 2388"
490251069600,U.S. DOE,NPR-3,76-SX-27,968221.7,802994.8,PA,O,862,5066,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5062,840,1978-09-05,9/7/78,76-SX-27,CONGRESS,TWP: 39  N - Range: 78 W - Sec. 27 ,"All Coordinates in Wyoming East Central State Plane, NAD 2389"
490251069700,U.S. DOE,NPR-3,77-S-27,967607.1,802998.6,PA,O,1005,5073,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5069,883,1978-09-08,9/9/78,77-S-27,CONGRESS,TWP: 39 N - Range: 78 W - Sec. 27,"All Coordinates in Wyoming East Central State Plane, NAD 2390"
490251069800,U.S. DOE,NPR-3,41-SX-34,966294.5,800931.8,PR,O,600,5068,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5064,,1978-08-27,,41-SX-34,CONGRESS,TWP: 39  N - Range: 78 W - Sec. 34 ,"All Coordinates in Wyoming East Central State Plane, NAD 2391"
490251069900,U.S. DOE,NPR-3,43-SX-34,964770.5,800942.8,PA,O,748,5114,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5110,,1978-08-25,,43-SX-34,CONGRESS,TWP: 39  N - Range: 78 W - Sec. 34 ,"All Coordinates in Wyoming East Central State Plane, NAD 2392"
490251070000,U.S. DOE,NPR-3,44-SX-34,964191,800953.3,PA,O,716,5128,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5124,691,1978-08-23,8/25/78,44-SX-34,CONGRESS,TWP: 39 N - Range: 78 W - Sec. 34,"All Coordinates in Wyoming East Central State Plane, NAD 2393"
490251070100,U.S. DOE,NPR-3,54-S-34,964214.9,801610.9,PR,O,685,5089,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5085,,1978-08-21,,54-S-34,CONGRESS,TWP: 39  N - Range: 78 W - Sec. 34 ,"All Coordinates in Wyoming East Central State Plane, NAD 2394"
490251070200,U.S. DOE,NPR-3,62-SX-34,965511.4,802189,PR,O,750,5043,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5039,,1978-08-19,,62-SX-34,CONGRESS,TWP: 39  N - Range: 78 W - Sec. 34 ,"All Coordinates in Wyoming East Central State Plane, NAD 2395"
490251070300,U.S. DOE,NPR-3,63-S-34,964929.1,802235.8,PR,O,770,5067,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5063,,1978-08-17,,63-S-34,CONGRESS,TWP: 39  N - Range: 78 W - Sec. 34 ,"All Coordinates in Wyoming East Central State Plane, NAD 2396"
490251070400,U.S. DOE,NPR-3,65-SX-34,963712.5,802362.6,PR,O,675,5087,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5083,,1978-08-13,,65-SX-34,CONGRESS,TWP: 39  N - Range: 78 W - Sec. 34 ,"All Coordinates in Wyoming East Central State Plane, NAD 2397"
490251070500,U.S. DOE,NPR-3,67-SX-34,962216.1,802285.2,PR,O,660,5080,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5076,,1978-09-02,,67-SX-34,CONGRESS,TWP: 39  N - Range: 78 W - Sec. 34 ,"All Coordinates in Wyoming East Central State Plane, NAD 2398"
490251070600,U.S. DOE,NPR-3,68-S-34,961645.1,802273.6,PR,O,635,5104,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5100,,1978-08-31,,68-S-34,CONGRESS,TWP: 39 N - Range: 78 W - Sec. 34,"All Coordinates in Wyoming East Central State Plane, NAD 2399"
490251070700,U.S. DOE,NPR-3,78-SX-34,961733.9,802774,PR,O,688,5089,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5085,,1978-08-15,,78-SX-34,CONGRESS,TWP: 39 N - Range: 78 W - Sec. 34,"All Coordinates in Wyoming East Central State Plane, NAD 2400"
490251070800,U.S. DOE,NPR-3,42-S-34,965557.6,800946.8,PR,O,708,5083,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5079,,1978-08-29,,42-S-34,CONGRESS,TWP: 39  N - Range: 78 W - Sec. 34 ,"All Coordinates in Wyoming East Central State Plane, NAD 2401"
490251070900,U.S. DOE,NPR-3,17-WX-21,972426.3,793725.5,WS,S,6000,5007,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,4997,,1978-08-12,,17-WX-21,CONGRESS,TWP: 39  N - Range: 78 W - Sec. 21 ,"All Coordinates in Wyoming East Central State Plane, NAD 2402"
490251071100,Mammoth Production,NPR-3,404-St-33,961564.7,797665.9,PR,O,2186,5170,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5160,,1923-08-13,8/28/23,404-ST-33,CONGRESS,TWP: 39 N - Range: 78 W - Sec. 33,"All Coordinates in Wyoming East Central State Plane, NAD 2403"
490251071400,U.S. DOE,NPR-3,16-SX-2,957861.5,804060.2,PR,,620,5139,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5135,,1978-10-10,,16-SX-2,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 2 ,"All Coordinates in Wyoming East Central State Plane, NAD 2404"
490251071500,U.S. DOE,NPR-3,26-SX-3,957943.9,799797.7,PR,O,600,5229,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5225,,1978-09-30,,26-SX-3,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 3 ,"All Coordinates in Wyoming East Central State Plane, NAD 2405"
490251071600,U.S. DOE,NPR-3,27-S-3,957134.5,799786,PA,O,552,5245,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5241,,1978-10-06,,27-S-3,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 3 ,"All Coordinates in Wyoming East Central State Plane, NAD 2406"
490251071700,U.S. DOE,NPR-3,45-SX-3,958447.4,800974.2,PR,O,510,5192,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5188,,1978-10-04,,45-SX-3,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 3 ,"All Coordinates in Wyoming East Central State Plane, NAD 2407"
490251071800,U.S. DOE,NPR-3,52-SX-3,960303.4,801555.9,PR,O,521,5133,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5129,,1978-10-02,,52-SX-3,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 3 ,"All Coordinates in Wyoming East Central State Plane, NAD 2408"
490251071900,U.S. DOE,NPR-3,56-S-3,957803,801630.2,PR,O,485,5192,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5188,,1979-10-08,,56-S-3,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 3 ,"All Coordinates in Wyoming East Central State Plane, NAD 2409"
