WLBR_ID,Company,Field_Name,Lat,Lon,Yr,OEB,Oil_BBLS,Gas_OEB,Gas_KCF,Days_Tot,Water_Tot,FM AGE,Formation,Oil_Gravity,,,,,,
2508868,FDL OPERATING LLC,SALT CREEK,43.430872,-106.312692,2000,1843,1731,112,670,366,131324,Cret. Upr,WALL CREEK-2,,,,,,,
2508883,FDL OPERATING LLC,SALT CREEK,43.430943,-106.291832,2000,4516,4244,272,1633,366,395632,Cret. Upr,WALL CREEK-2,,,,,,,
2508901,FDL OPERATING LLC,SALT CREEK,43.439359,-106.314338,2000,1077,1011,66,395,366,270050,Cret. Upr,WALL CREEK-2,,,,,,,
2508907,FDL OPERATING LLC,SALT CREEK,43.432280,-106.274722,2000,2202,2101,101,607,366,493385,Cret. Upr,WALL CREEK-2,,,,,,,
2508931,BLACK BEAR OIL CORPORATION,SALT CREEK EAST,43.434220,-106.205416,2000,1478,1478,0,0,358,34539,Cret. Upr,WALL CREEK,37.0,,,,,,
2508935,FDL OPERATING LLC,SALT CREEK,43.441788,-106.307183,2000,2036,1912,124,742,366,327464,Cret. Upr,WALL CREEK-2,,,,,,,
2508941,FDL OPERATING LLC,SALT CREEK,43.441921,-106.289800,2000,3728,3557,171,1027,366,569115,Cret. Upr,WALL CREEK-2,,,,,,,
2508942,FDL OPERATING LLC,SALT CREEK,43.441855,-106.287051,2000,3350,3147,203,1220,366,213708,Cret. Upr,WALL CREEK-2,,,,,,,
2508945,FDL OPERATING LLC,SALT CREEK,43.441878,-106.290214,2000,102,96,6,38,214,23364,Cret. Upr,WALL CREEK-2,,,,,,,
2508952,FDL OPERATING LLC,SALT CREEK,43.441772,-106.272915,2000,17,16,1,7,214,0,Cret. Upr,WALL CREEK-2,,,,,,,
2508955,FDL OPERATING LLC,SALT CREEK,43.441860,-106.295098,2000,1897,1782,115,688,366,459867,Cret. Upr,WALL CREEK-2,,,,,,,
2508957,FDL OPERATING LLC,SALT CREEK,43.441901,-106.287013,2000,3445,3287,158,947,366,98328,Cret. Upr,WALL CREEK-2,,,,,,,
2508964,FDL OPERATING LLC,SALT CREEK,43.428619,-106.314601,2000,1450,1361,89,534,366,112963,Cret. Upr,WALL CREEK-2,,,,,,,
2508966,FDL OPERATING LLC,SALT CREEK,43.428611,-106.306820,2000,4449,4178,271,1623,366,286495,Cret. Upr,WALL CREEK-2,,,,,,,
2508969,FDL OPERATING LLC,SALT CREEK,43.428688,-106.295070,2000,3202,3007,195,1168,366,307416,Cret. Upr,WALL CREEK-2,,,,,,,
2508970,FDL OPERATING LLC,SALT CREEK,43.428710,-106.290220,2000,738,695,43,260,366,285851,Cret. Upr,WALL CREEK-2,,,,,,,
2508973,FDL OPERATING LLC,SALT CREEK,43.428611,-106.306824,2000,2557,2403,154,925,366,307797,Cret. Upr,WALL CREEK-2,,,,,,,
2508976,FDL OPERATING LLC,SALT CREEK,43.436030,-106.316667,2000,166,155,11,66,1120,25727,Cret. Upr,WALL CREEK-2,,,,,,,
2508985,FDL OPERATING LLC,SALT CREEK,43.429719,-106.313394,2000,1961,1842,119,715,366,204753,Cret. Upr,WALL CREEK-2,,,,,,,
2508993,BLACK BEAR OIL CORPORATION,SALT CREEK EAST,43.437523,-106.205432,2000,3501,3501,0,0,358,24720,Penn,TENSLEEP,30.0,,,,,,
2509002,FDL OPERATING LLC,SALT CREEK,43.430932,-106.306996,2000,1905,1789,116,694,366,547038,Cret. Upr,WALL CREEK-2,,,,,,,
2509004,FDL OPERATING LLC,SALT CREEK,43.431008,-106.294941,2000,2968,2788,180,1079,366,197449,Cret. Upr,WALL CREEK-2,,,,,,,
2509005,FDL OPERATING LLC,SALT CREEK,43.430943,-106.306925,2000,3550,3333,217,1301,366,421574,Cret. Upr,WALL CREEK-2,,,,,,,
2509007,FDL OPERATING LLC,SALT CREEK,43.430914,-106.310103,2000,3750,3522,228,1367,366,246381,Cret. Upr,WALL CREEK-2,,,,,,,
2509019,FDL OPERATING LLC,SALT CREEK,43.439532,-106.291868,2000,4745,4456,289,1733,366,278031,Cret. Upr,WALL CREEK-2,,,,,,,
2509025,FDL OPERATING LLC,SALT CREEK,43.439510,-106.290211,2000,97,91,6,38,214,61715,Cret. Upr,WALL CREEK-2,,,,,,,
2509027,FDL OPERATING LLC,SALT CREEK,43.439440,-106.286897,2000,1729,1625,104,626,366,166191,Cret. Upr,WALL CREEK-2,,,,,,,
2509031,FDL OPERATING LLC,SALT CREEK,43.439470,-106.275610,2000,1102,1052,50,302,366,324358,Cret. Upr,WALL CREEK-2,,,,,,,
2509036,BLACK BEAR OIL CORPORATION,SALT CREEK EAST,43.440682,-106.209176,2000,3695,3695,0,0,358,86342,Cret. Upr,WALL CREEK,37.0,,,,,,
2509042,FDL OPERATING LLC,SALT CREEK,43.441368,-106.255159,2000,7576,7235,341,2048,366,421595,Cret. Upr,WALL CREEK-2,,,,,,,
2509050,BLACK BEAR OIL CORPORATION,SALT CREEK EAST,43.441532,-106.205076,2000,2104,2104,0,0,358,14826,Penn,TENSLEEP,30.0,,,,,,
2509055,FDL OPERATING LLC,SALT CREEK,43.441747,-106.272561,2000,3403,3196,207,1242,366,488737,Cret. Upr,WALL CREEK-2,,,,,,,
2509065,FDL OPERATING LLC,SALT CREEK,43.441855,-106.287058,2000,1908,1792,116,696,366,232567,Cret. Upr,WALL CREEK-2,,,,,,,
2509067,FDL OPERATING LLC,SALT CREEK,43.441880,-106.290214,2000,1664,1563,101,603,366,208514,Cret. Upr,WALL CREEK-2,,,,,,,
2509069,FDL OPERATING LLC,SALT CREEK,43.441878,-106.290214,2000,1003,942,61,365,366,218890,Cret. Upr,WALL CREEK-2,,,,,,,
2509085,FDL OPERATING LLC,SALT CREEK,43.443140,-106.290191,2000,2033,1910,123,739,366,318906,Cret. Upr,WALL CREEK-2,,,,,,,
2509095,FDL OPERATING LLC,SALT CREEK,43.444126,-106.308998,2000,12997,12209,788,4730,366,917772,Cret. Upr,WALL CREEK-2,,,,,,,
2509149,FDL OPERATING LLC,SALT CREEK,43.449102,-106.287604,2000,3792,3560,232,1390,366,366404,Cret. Upr,WALL CREEK-2,,,,,,,
2509175,BLACK BEAR OIL CORPORATION,SALT CREEK EAST,43.451642,-106.214193,2000,2217,2217,0,0,358,51806,Cret. Upr,WALL CREEK,37.0,,,,,,
2509179,FDL OPERATING LLC,SALT CREEK,43.444282,-106.290385,2000,2159,2060,99,592,366,207804,Cret. Upr,WALL CREEK-2,,,,,,,
2509184,BLACK BEAR OIL CORPORATION,SALT CREEK EAST,43.452538,-106.214536,2000,5405,5405,0,0,358,39546,Penn,TENSLEEP,30.0,,,,,,
2509187,FDL OPERATING LLC,SALT CREEK,43.445416,-106.293820,2000,1887,1773,114,684,366,134467,Cret. Upr,WALL CREEK-2,,,,,,,
2509208,BLACK BEAR OIL CORPORATION,SALT CREEK EAST,43.454832,-106.228953,2000,2217,2217,0,0,358,51808,Cret. Upr,WALL CREEK,37.0,,,,,,
2509223,BLACK BEAR OIL CORPORATION,SALT CREEK EAST,43.462368,-106.219188,2000,2804,2804,0,0,358,19770,Penn,TENSLEEP,30.0,,,,,,
2509232,CALLAWAY OIL & GAS LLC,SHERWOOD,43.465434,-106.097072,2000,0,0,0,0,198,0,Cret. Upr,SHANNON,,,,,,,
2509255,CHAPMAN OIL COMPANY,SALT CREEK,43.460211,-106.289675,2000,496,496,0,0,366,3474,Cret. Upr,SHANNON,2.0,,,,,,
2509264,CHAPMAN OIL COMPANY,SALT CREEK,43.468900,-106.291362,2000,496,496,0,0,366,3474,Cret. Upr,SHANNON,2.0,,,,,,
2509270,CHAPMAN OIL COMPANY,SALT CREEK,43.469123,-106.290995,2000,496,496,0,0,366,3474,Cret. Upr,SHANNON,2.0,,,,,,
2509272,CHAPMAN OIL COMPANY,SALT CREEK,43.469952,-106.277608,2000,496,496,0,0,366,3474,Cret. Upr,SHANNON,2.0,,,,,,
2509275,CHAPMAN OIL COMPANY,SALT CREEK,43.469720,-106.272671,2000,496,496,0,0,366,3474,Cret. Upr,SHANNON,2.0,,,,,,
2509283,CHAPMAN OIL COMPANY,SALT CREEK,43.470250,-106.272053,2000,496,496,0,0,366,3474,Cret. Upr,SHANNON,12.0,,,,,,
2509291,CHAPMAN OIL COMPANY,SALT CREEK,43.470639,-106.292739,2000,496,496,0,0,366,3474,Cret. Upr,SHANNON,2.0,,,,,,
2509292,CHAPMAN OIL COMPANY,SALT CREEK,43.470921,-106.274453,2000,496,496,0,0,366,3474,Cret. Upr,SHANNON,2.0,,,,,,
2509293,CHAPMAN OIL COMPANY,SALT CREEK,43.470920,-106.273006,2000,496,496,0,0,366,3474,Cret. Upr,SHANNON,4.0,,,,,,
2509297,CHAPMAN OIL COMPANY,SALT CREEK,43.471543,-106.288542,2000,496,496,0,0,366,3474,Cret. Upr,SHANNON,2.0,,,,,,
2509389,FDL OPERATING LLC,SALT CREEK,43.376540,-106.279432,2000,2529,2370,159,953,366,318542,Cret. Upr,WALL CREEK-2,,,,,,,
2509390,FOSSIL ENERGY INC,SALT CREEK WEST,43.395191,-106.359570,2000,41,41,0,0,92,43,Cret. Upr,WALL CREEK-2,2.7,,,,,,
2509391,FDL OPERATING LLC,SALT CREEK,43.386931,-106.312569,2000,1832,1746,86,517,366,3123,Jurassic,SUNDANCE-2,,,,,,,
2509398,FDL OPERATING LLC,SALT CREEK,43.376130,-106.259310,2000,2191,2005,186,1116,366,341934,Cret. Upr,WALL CREEK 1-2,,,,,,,
2509399,FDL OPERATING LLC,SALT CREEK,43.375959,-106.253942,2000,1818,1663,155,928,366,354071,Cret. Upr,WALL CREEK 1-2,,,,,,,
2509418,ANTELOPE RESOURCES INC,SMOKY GAP,43.408876,-106.400444,2000,150,150,0,0,91,0,Cret. Upr,NIOBRARA,,,,,,,
2509421,FDL OPERATING LLC,SALT CREEK,43.369066,-106.254149,2000,405,405,0,0,364,23902,Cret. Upr,WALL CREEK,12.3,,,,,,
2509422,FDL OPERATING LLC,SALT CREEK,43.369156,-106.249407,2000,488,488,0,0,364,23842,Cret. Upr,WALL CREEK 1-2,12.3,,,,,,
2509425,FDL OPERATING LLC,SALT CREEK,43.343877,-106.248873,2000,332,332,0,0,366,99866,Cret. Upr,WALL CREEK-2,12.0,,,,,,
2509426,FDL OPERATING LLC,SALT CREEK,43.343926,-106.243911,2000,1168,1168,0,0,361,128991,Cret. Upr,WALL CREEK-2,12.0,,,,,,
2509429,FDL OPERATING LLC,SALT CREEK,43.340139,-106.258761,2000,832,832,0,0,366,56092,Cret. Upr,WALL CREEK-2,12.0,,,,,,
2509436,FDL OPERATING LLC,SALT CREEK,43.336578,-106.253754,2000,864,864,0,0,366,34901,Cret. Upr,WALL CREEK-2,12.0,,,,,,
2509439,FDL OPERATING LLC,SALT CREEK,43.336632,-106.248792,2000,728,728,0,0,366,49898,Cret. Upr,WALL CREEK-2,12.0,,,,,,
2509441,FDL OPERATING LLC,SALT CREEK,43.333100,-106.248720,2000,61,61,0,0,245,29655,Cret. Upr,WALL CREEK-2,,,,,,,
2509443,FDL OPERATING LLC,SALT CREEK,43.340303,-106.243874,2000,764,764,0,0,361,72550,Cret. Upr,WALL CREEK-2,12.0,,,,,,
2509444,FDL OPERATING LLC,SALT CREEK,43.336681,-106.243830,2000,659,659,0,0,362,97270,Cret. Upr,WALL CREEK-2,12.0,,,,,,
2509446,FDL OPERATING LLC,SALT CREEK,43.329495,-106.243743,2000,975,975,0,0,366,229584,Cret. Upr,WALL CREEK-2,12.0,,,,,,
2509448,FDL OPERATING LLC,SALT CREEK,43.336730,-106.238795,2000,669,669,0,0,364,79958,Cret. Upr,WALL CREEK-2,12.0,,,,,,
2509451,FDL OPERATING LLC,SALT CREEK,43.373953,-106.299815,2000,869,869,0,0,366,233485,Cret. Upr,WALL CREEK-2,12.3,,,,,,
2509458,FDL OPERATING LLC,SALT CREEK,43.425956,-106.303680,2000,1882,1768,114,684,366,146814,Cret. Upr,WALL CREEK,,,,,,,
2509462,FDL OPERATING LLC,SALT CREEK,43.393568,-106.313668,2000,1796,1683,113,677,366,12503,Cret. Upr,WALL CREEK-3,,,,,,,
2509463,FDL OPERATING LLC,SALT CREEK,43.389791,-106.313430,2000,623,584,39,234,366,1703,Cret. Upr,WALL CREEK-3,,,,,,,
2509464,ANTELOPE RESOURCES INC,SMOKY GAP,43.401622,-106.406582,2000,0,0,0,0,99,0,Cret. Upr,NIOBRARA,,,,,,,
2509468,FDL OPERATING LLC,SALT CREEK,43.409016,-106.313168,2000,65,61,4,24,153,0,Cret. Upr,WALL CREEK-2,,,,,,,
2509470,E & B NATURAL RESOURCES MANAGEMENT,GOVERNMENT BRIDGE,42.644924,-106.696010,2000,0,0,0,0,396,0,Cret. Upr,STEELE,,,,,,,
2509478,FDL OPERATING LLC,SALT CREEK,43.359805,-106.277536,2000,548,548,0,0,366,108820,Cret. Upr,WALL CREEK 1-2,12.3,,,,,,
2509483,RELIABLE OIL & GAS INC,SMOKY GAP,43.408716,-106.398439,2000,103,103,0,0,35,0,Cret. Upr,NIOBRARA,,,,,,,
2509493,FDL OPERATING LLC,SALT CREEK,43.366653,-106.305639,2000,933,933,0,0,366,86672,Cret. Upr,WALL CREEK-2,12.3,,,,,,
2509494,FDL OPERATING LLC,SALT CREEK,43.362251,-106.299593,2000,860,860,0,0,366,233154,Cret. Upr,WALL CREEK-2,12.3,,,,,,
2509495,FDL OPERATING LLC,SALT CREEK,43.363076,-106.300840,2000,486,486,0,0,354,67028,Cret. Upr,WALL CREEK-2,12.3,,,,,,
2509497,FDL OPERATING LLC,SALT CREEK,43.360369,-106.295065,2000,279,279,0,0,360,138369,Cret. Upr,WALL CREEK,12.3,,,,,,
2509498,FDL OPERATING LLC,SALT CREEK,43.363198,-106.283503,2000,143,143,0,0,366,110568,Cret. Upr,WALL CREEK,12.3,,,,,,
2509499,FDL OPERATING LLC,SALT CREEK,43.363263,-106.278721,2000,1,1,0,0,1,90,Cret. Upr,WALL CREEK 1-2,3.0,,,,,,
2509500,FDL OPERATING LLC,SALT CREEK,43.363273,-106.273794,2000,261,261,0,0,303,23453,Cret. Upr,WALL CREEK 1-2,12.3,,,,,,
2509505,FOSSIL ENERGY INC,SALT CREEK WEST,43.392269,-106.361221,2000,87,87,0,0,184,71,Cret. Upr,WALL CREEK-2,2.7,,,,,,
2509507,FOSSIL ENERGY INC,SALT CREEK WEST,43.390642,-106.358735,2000,79,79,0,0,153,72,Cret. Upr,WALL CREEK-2,2.7,,,,,,
2509525,NATRONA COUNTY HOLDINGS LLC,TEAPOT NAVAL RESERVE,43.323282,-106.244972,2000,127,127,0,0,61,0,Cret. Upr,NIOBRARA,35.7,,,,,,
2509531,FDL OPERATING LLC,SALT CREEK,43.372550,-106.258770,2000,1970,1797,173,1036,366,173016,Cret. Upr,WALL CREEK 1-2,,,,,,,
2509532,SLAWSON EXPLORATION COMPANY INC,COLE CREEK,42.991100,-106.089000,2000,56,56,0,0,34,0,Cret. Upr,FRONTIER-2,10.7,,,,,,
2509536,FDL OPERATING LLC,SALT CREEK,43.390803,-106.308474,2000,2958,2772,186,1113,366,208662,Cret. Upr,WALL CREEK-2,,,,,,,
2509537,FDL OPERATING LLC,SALT CREEK,43.388997,-106.308390,2000,2322,2175,147,882,366,248395,Cret. Upr,WALL CREEK-2,,,,,,,
2509542,FDL OPERATING LLC,SALT CREEK,43.409625,-106.303010,2000,1650,1546,104,622,366,183883,Cret. Upr,WALL CREEK,,,,,,,
2509545,FDL OPERATING LLC,SALT CREEK,43.407273,-106.293363,2000,1275,1195,80,477,366,75172,Cret. Upr,WALL CREEK,,,,,,,
2509551,FDL OPERATING LLC,SALT CREEK,43.392271,-106.312880,2000,0,0,0,0,297,0,Cret. Upr,WALL CREEK,,,,,,,
2509552,FDL OPERATING LLC,SALT CREEK,43.388833,-106.311513,2000,3436,3220,216,1294,366,162112,Cret. Upr,WALL CREEK-2,,,,,,,
2509553,FDL OPERATING LLC,SALT CREEK,43.384958,-106.312159,2000,1249,1170,79,473,366,94082,Cret. Upr,WALL CREEK,,,,,,,
2509557,FDL OPERATING LLC,SALT CREEK,43.392406,-106.303023,2000,2049,1920,129,773,366,49021,Cret. Upr,WALL CREEK,,,,,,,
2509561,FDL OPERATING LLC,SALT CREEK,43.412110,-106.284210,2000,1631,1556,75,452,366,282809,Cret. Upr,WALL CREEK,,,,,,,
2509565,FDL OPERATING LLC,SALT CREEK,43.382263,-106.304773,2000,1566,1468,98,590,366,160412,Cret. Upr,WALL CREEK,,,,,,,
2509569,FDL OPERATING LLC,SALT CREEK,43.396262,-106.297912,2000,747,700,47,279,366,127496,Cret. Upr,WALL CREEK,,,,,,,
2509571,FDL OPERATING LLC,SALT CREEK,43.379198,-106.302199,2000,3859,3617,242,1453,366,726953,Cret. Upr,WALL CREEK-2,,,,,,,
2509576,FDL OPERATING LLC,SALT CREEK,43.417930,-106.288470,2000,2441,2287,154,923,366,74504,Cret. Upr,WALL CREEK,,,,,,,
2509576,FDL OPERATING LLC,SALT CREEK,43.417930,-106.288470,2000,170,159,11,63,1119,6131,Jurassic,CANYON SPRINGS,,,,,,,
2509577,FDL OPERATING LLC,SALT CREEK,43.423620,-106.287440,2000,4821,4600,221,1327,366,277458,Cret. Upr,WALL CREEK,,,,,,,
2509579,FDL OPERATING LLC,SALT CREEK,43.387984,-106.295164,2000,1146,1074,72,430,366,99957,Cret. Upr,WALL CREEK,,,,,,,
2509580,FDL OPERATING LLC,SALT CREEK,43.417599,-106.298472,2000,2197,2064,133,800,366,298680,Cret. Upr,WALL CREEK,,,,,,,
2509587,AETHON ENERGY OPERATING LLC,FRENCHIE DRAW,43.182344,-107.501509,2000,39794,2325,37469,224816,366,246141,Paleocene,FORT UNION,49.1,,,,,,
2509589,NATRONA COUNTY HOLDINGS LLC,TEAPOT NAVAL RESERVE,43.273504,-106.173164,2000,171,171,0,0,366,11,Cret. Upr,SHANNON,35.7,,,,,,
2509590,NATRONA COUNTY HOLDINGS LLC,TEAPOT NAVAL RESERVE,43.277233,-106.172808,2000,266,266,0,0,366,80,Cret. Upr,SHANNON,35.7,,,,,,
2509617,FOSSIL ENERGY INC,SALT CREEK WEST,43.396420,-106.368427,2000,105,105,0,0,260,166,UNKN,FISH TOOTH,5.9,,,,,,
2509622,FDL OPERATING LLC,SALT CREEK,43.378510,-106.255750,2000,5145,4705,440,2637,366,506600,Cret. Upr,WALL CREEK-2,,,,,,,
2509630,FDL OPERATING LLC,SALT CREEK,43.347646,-106.233918,2000,1021,1021,0,0,366,170002,Cret. Upr,WALL CREEK-2,12.0,,,,,,
2509632,FDL OPERATING LLC,SALT CREEK,43.424635,-106.297970,2000,6005,5653,352,2112,366,1133875,Cret. Upr,WALL CREEK,,,,,,,
2509635,FDL OPERATING LLC,SALT CREEK,43.413300,-106.280517,2000,1007,961,46,277,366,234648,Cret. Upr,WALL CREEK,,,,,,,
2509643,FDL OPERATING LLC,SALT CREEK,43.381950,-106.254310,2000,2574,2355,219,1315,366,273472,Cret. Upr,WALL CREEK 1-2,,,,,,,
2509649,FDL OPERATING LLC,SALT CREEK,43.402241,-106.308502,2000,1952,1833,119,712,366,256693,Cret. Upr,WALL CREEK,,,,,,,
2509650,FDL OPERATING LLC,SALT CREEK,43.400954,-106.297932,2000,1250,1171,79,472,366,39165,Cret. Upr,WALL CREEK,,,,,,,
2509653,CHEVRON USA INC,WALTMAN,43.104921,-107.210433,2000,45,0,45,267,122,4880,Paleocene,FORT UNION,,,,,,,
2509657,FDL OPERATING LLC,SALT CREEK,43.395020,-106.298700,2000,1636,1533,103,619,366,52329,Cret. Upr,WALL CREEK,,,,,,,
2509658,FDL OPERATING LLC,SALT CREEK,43.395117,-106.289188,2000,2553,2393,160,960,366,99556,Cret. Upr,WALL CREEK,,,,,,,
2509689,FDL OPERATING LLC,SALT CREEK,43.388905,-106.303048,2000,3187,2987,200,1201,366,377679,Cret. Upr,WALL CREEK 1-2,,,,,,,
2509696,FDL OPERATING LLC,SALT CREEK,43.393791,-106.305804,2000,3103,2908,195,1167,366,400308,Cret. Upr,WALL CREEK-2,,,,,,,
2509704,DAHILL MURRAY P,IRON CREEK,42.746388,-106.628373,2000,0,0,0,0,99,0,Cret. Upr,FRONTIER,,,,,,,
2509707,NATRONA COUNTY HOLDINGS LLC,TEAPOT NAVAL RESERVE,43.271784,-106.176308,2000,162,162,0,0,366,27,Cret. Upr,SHANNON,35.7,,,,,,
2509708,NATRONA COUNTY HOLDINGS LLC,TEAPOT NAVAL RESERVE,43.268080,-106.175569,2000,266,266,0,0,366,27,Cret. Upr,SHANNON,35.7,,,,,,
2509709,NATRONA COUNTY HOLDINGS LLC,TEAPOT NAVAL RESERVE,43.266246,-106.175690,2000,319,319,0,0,366,134,Cret. Upr,SHANNON,35.7,,,,,,
2509711,NATRONA COUNTY HOLDINGS LLC,TEAPOT NAVAL RESERVE,43.269004,-106.194307,2000,111,111,0,0,325,2099,Cret. Upr,WALL CREEK-2,35.7,,,,,,
2509712,FDL OPERATING LLC,SALT CREEK,43.380160,-106.245900,2000,1814,1659,155,930,366,257007,Cret. Upr,WALL CREEK-2,,,,,,,
2509728,NATRONA COUNTY HOLDINGS LLC,TEAPOT NAVAL RESERVE,43.275290,-106.175536,2000,345,345,0,0,366,27,Cret. Upr,SHANNON,35.7,,,,,,
2509737,BLACK BEAR OIL CORPORATION,BOONE DOME,43.017775,-107.026802,2000,10503,2041,8462,50772,364,0,Cret. Upr,SHANNON,3.4,,,,,,
2510024,NATRONA COUNTY HOLDINGS LLC,TEAPOT NAVAL RESERVE,43.268843,-106.199152,2000,698,698,0,0,366,2223,Cret. Upr,WALL CREEK-2,35.7,,,,,,
2510026,NATRONA COUNTY HOLDINGS LLC,TEAPOT NAVAL RESERVE,43.286658,-106.206375,2000,992,483,509,3052,342,1573,Cret. Upr,WALL CREEK-2,35.7,,,,,,
2510027,NATRONA COUNTY HOLDINGS LLC,TEAPOT NAVAL RESERVE,43.297344,-106.212813,2000,7074,219,6855,41129,366,715,Cret. Upr,WALL CREEK-2,35.7,,,,,,
2510031,STEALTH ENERGY USA INC,TEAPOT EAST,43.310904,-106.190414,2000,0,0,0,0,594,0,Cret. Upr,SHANNON,,,,,,,
2510034,STEALTH ENERGY USA INC,TEAPOT EAST,43.299975,-106.180358,2000,55,55,0,0,86,2312,Cret. Upr,SHANNON,2.3,,,,,,
2510037,STEALTH ENERGY USA INC,TEAPOT EAST,43.305645,-106.180702,2000,107,107,0,0,92,2656,Cret. Upr,SHANNON,2.3,,,,,,
2510038,STEALTH ENERGY USA INC,TEAPOT EAST,43.305788,-106.178504,2000,26,26,0,0,11,397,Cret. Upr,SHANNON,2.3,,,,,,
2510039,STEALTH ENERGY USA INC,TEAPOT EAST,43.302045,-106.180703,2000,141,141,0,0,125,4559,Cret. Upr,SHANNON,2.3,,,,,,
2510041,STEALTH ENERGY USA INC,TEAPOT EAST,43.302031,-106.180703,2000,49,49,0,0,45,1178,Cret. Upr,SHANNON,2.3,,,,,,
2510043,STEALTH ENERGY USA INC,TEAPOT EAST,43.300179,-106.180703,2000,66,66,0,0,77,1103,Cret. Upr,SHANNON,2.3,,,,,,
2510044,STEALTH ENERGY USA INC,TEAPOT EAST,43.300191,-106.178224,2000,72,72,0,0,92,1306,Cret. Upr,SHANNON,2.3,,,,,,
2510047,SAGE PETROLEUM LLC,TEAPOT EAST,43.312750,-106.175650,2000,0,0,0,0,99,0,Cret. Upr,SHANNON,,,,,,,
2510048,STEALTH ENERGY USA INC,TEAPOT EAST,43.302155,-106.180703,2000,148,148,0,0,173,8325,Cret. Upr,SHANNON,2.3,,,,,,
2510050,SAGE PETROLEUM LLC,TEAPOT EAST,43.310914,-106.180494,2000,0,0,0,0,99,0,Cret. Upr,SHANNON,,,,,,,
2510051,SAGE PETROLEUM LLC,TEAPOT EAST,43.309128,-106.175741,2000,0,0,0,0,99,0,Cret. Upr,SHANNON,,,,,,,
2510053,SAGE PETROLEUM LLC,TEAPOT EAST,43.307322,-106.173240,2000,0,0,0,0,99,0,Cret. Upr,SHANNON,,,,,,,
2510063,STEALTH ENERGY USA INC,TEAPOT EAST,43.309240,-106.180575,2000,39,39,0,0,26,582,Cret. Upr,SHANNON,2.3,,,,,,
2510064,STEALTH ENERGY USA INC,TEAPOT EAST,43.309106,-106.178120,2000,68,68,0,0,99,641,Cret. Upr,SHANNON,2.3,,,,,,
2510067,STEALTH ENERGY USA INC,TEAPOT EAST,43.307410,-106.178150,2000,22,22,0,0,16,592,Cret. Upr,SHANNON,2.3,,,,,,
2510077,SAGE PETROLEUM LLC,TEAPOT EAST,43.314312,-106.188236,2000,0,0,0,0,99,0,Cret. Upr,SHANNON,,,,,,,
2510079,STEALTH ENERGY USA INC,TEAPOT EAST,43.314324,-106.183320,2000,20,20,0,0,14,952,Cret. Upr,SHANNON,,,,,,,
2510089,SAGE PETROLEUM LLC,TEAPOT EAST,43.318155,-106.187660,2000,0,0,0,0,99,0,Cret. Upr,SHANNON,,,,,,,
2510091,SAGE PETROLEUM LLC,TEAPOT EAST,43.316687,-106.187470,2000,0,0,0,0,99,0,Cret. Upr,SHANNON,,,,,,,
2510099,ANTELOPE RESOURCES INC,TEAPOT EAST,43.325061,-106.187635,2000,0,0,0,0,24,0,Cret. Upr,SHANNON,,,,,,,
2510101,CONTINENTAL INDUSTRIES LC,TEAPOT EAST,43.302050,-106.171016,2000,0,0,0,0,99,0,Cret. Upr,SHANNON,,,,,,,
2510102,CONTINENTAL INDUSTRIES LC,TEAPOT EAST,43.300088,-106.170947,2000,0,0,0,0,99,0,Cret. Upr,SHANNON,,,,,,,
2510105,CITATION OIL & GAS CORPORATION,CASPER CREEK SOUTH,42.857848,-106.774500,2000,1925,1925,0,0,365,132507,Penn,TENSLEEP,18.5,,,,,,
2510106,CITATION OIL & GAS CORPORATION,CASPER CREEK SOUTH,42.853847,-106.770704,2000,2889,2889,0,0,354,202204,Penn,TENSLEEP,18.5,,,,,,
2510118,FDL OPERATING LLC,SALT CREEK,43.367013,-106.272403,2000,323,323,0,0,327,97726,Cret. Upr,WALL CREEK 1-2,12.3,,,,,,
2510120,FDL OPERATING LLC,SALT CREEK,43.363208,-106.260901,2000,26,26,0,0,245,142187,Cret. Upr,WALL CREEK,,,,,,,
2510125,FDL OPERATING LLC,SALT CREEK,43.356793,-106.270420,2000,22,22,0,0,826,5035,Cret. Upr,WALL CREEK-2,6.1,,,,,,
2510127,FDL OPERATING LLC,SALT CREEK,43.381740,-106.306614,2000,1221,1221,0,0,366,270033,Cret. Upr,WALL CREEK-2,12.3,,,,,,
2510131,FDL OPERATING LLC,SALT CREEK,43.341223,-106.268826,2000,1013,1013,0,0,364,48767,Cret. Upr,WALL CREEK-2,12.3,,,,,,
2510143,FDL OPERATING LLC,SALT CREEK,43.360851,-106.242910,2000,1642,1642,0,0,353,22455,Cret. Upr,WALL CREEK-2,12.0,,,,,,
2510150,FDL OPERATING LLC,SALT CREEK,43.357761,-106.298354,2000,931,931,0,0,366,16100,Cret. Upr,WALL CREEK-2,12.3,,,,,,
2510151,FDL OPERATING LLC,SALT CREEK,43.366791,-106.289867,2000,1100,1100,0,0,363,1,Cret. Upr,STEELE,12.3,,,,,,
2510156,BLACK HILLS GAS DISTRIBUTION LLC,BOONE DOME,43.021955,-107.031698,2000,33,0,33,196,366,0,Cret. Upr,SHANNON,,,,,,,
2510157,BLACK HILLS GAS DISTRIBUTION LLC,BOONE DOME,43.011437,-107.018989,2000,380,0,380,2278,366,0,Cret. Upr,SHANNON,,,,,,,
2510160,ARNELL OIL COMPANY,POISON SPIDER,42.841968,-106.745508,2000,365,365,0,0,362,710,Triassic,CROW MOUNTAIN,22.0,,,,,,
